"chr","start","end","pfc_ul","pfc_dl","mouse_layer5","mouse_layer6","region_name"
"chr8","134012176","134012745",1,0,0,0,"upper"
"chr8","135599752","135599993",1,0,0,0,"upper"
"chr8","135732337","135733143",1,0,0,0,"upper"
"chr8","136077964","136078297",1,0,0,0,"upper"
"chr8","136197381","136198213",1,0,0,0,"upper"
"chr8","136515885","136516385",1,0,0,0,"upper"
"chr8","136584478","136584851",1,0,0,0,"upper"
"chr8","136765872","136766395",1,0,0,0,"upper"
"chr8","138935806","138936671",1,0,0,0,"upper"
"chr8","139213357","139213660",1,0,0,0,"upper"
"chr8","140425707","140426512",1,0,0,0,"upper"
"chr8","141037596","141038376",1,0,0,0,"upper"
"chr8","141681822","141682487",1,0,0,0,"upper"
"chr8","141796083","141796984",1,0,0,0,"upper"
"chr8","142045797","142046846",1,0,0,0,"upper"
"chr8","142142804","142144101",1,0,0,0,"upper"
"chr8","143094996","143095734",1,0,0,0,"upper"
"chr8","143140513","143140788",1,0,0,0,"upper"
"chr9","967864","968267",1,0,0,0,"upper"
"chr9","3467672","3467987",1,0,0,0,"upper"
"chr9","3980792","3981241",1,0,0,0,"upper"
"chr9","6616433","6617645",1,0,0,0,"upper"
"chr9","8095429","8096771",1,0,0,0,"upper"
"chr9","12328906","12329716",1,0,0,0,"upper"
"chr9","13443072","13444405",1,0,0,0,"upper"
"chr9","13607623","13608910",1,0,0,0,"upper"
"chr9","14343222","14344800",1,0,0,0,"upper"
"chr9","14869454","14870073",1,0,0,0,"upper"
"chr9","16192035","16192849",1,0,0,0,"upper"
"chr9","17750141","17750701",1,0,0,0,"upper"
"chr9","21253073","21253334",1,0,0,0,"upper"
"chr9","21968336","21968982",1,0,0,0,"upper"
"chr9","23229813","23230512",1,0,0,0,"upper"
"chr9","23538531","23538897",1,0,0,0,"upper"
"chr9","23555772","23556408",1,0,0,0,"upper"
"chr9","23824916","23825098",1,0,0,0,"upper"
"chr9","23825149","23825403",1,0,0,0,"upper"
"chr9","23849774","23851409",1,0,0,0,"upper"
"chr9","23934298","23935159",1,0,0,0,"upper"
"chr9","27339979","27341528",1,0,0,0,"upper"
"chr9","27368174","27369222",1,0,0,0,"upper"
"chr9","27497798","27498766",1,0,0,0,"upper"
"chr9","29213359","29214101",1,0,0,0,"upper"
"chr9","29875403","29876200",1,0,0,0,"upper"
"chr9","31587714","31588509",1,0,0,0,"upper"
"chr9","34582805","34583227",1,0,0,0,"upper"
"chr9","34588644","34589137",1,0,0,0,"upper"
"chr9","34601927","34602424",1,0,0,0,"upper"
"chr9","34905293","34905809",1,0,0,0,"upper"
"chr9","36499172","36500019",1,0,0,0,"upper"
"chr9","36802126","36802837",1,0,0,0,"upper"
"chr9","36818274","36819535",1,0,0,0,"upper"
"chr9","36986026","36986905",1,0,0,0,"upper"
"chr9","38017073","38017946",1,0,0,0,"upper"
"chr9","38226556","38227615",1,0,0,0,"upper"
"chr9","71383438","71384126",1,0,0,0,"upper"
"chr9","72185550","72186178",1,0,0,0,"upper"
"chr9","72680566","72681759",1,0,0,0,"upper"
"chr9","76701317","76702088",1,0,0,0,"upper"
"chr9","78097347","78098068",1,0,0,0,"upper"
"chr9","80948038","80948637",1,0,0,0,"upper"
"chr9","82116475","82118057",1,0,0,0,"upper"
"chr9","84283721","84284564",1,0,0,0,"upper"
"chr9","84835765","84836161",1,0,0,0,"upper"
"chr9","85178429","85178977",1,0,0,0,"upper"
"chr9","86126902","86127753",1,0,0,0,"upper"
"chr9","88613501","88614006",1,0,0,0,"upper"
"chr9","89695084","89695979",1,0,0,0,"upper"
"chr9","92970087","92970909",1,0,0,0,"upper"
"chr9","93860715","93861338",1,0,0,0,"upper"
"chr9","95477514","95477812",1,0,0,0,"upper"
"chr9","96186543","96187173",1,0,0,0,"upper"
"chr9","96187197","96187645",1,0,0,0,"upper"
"chr9","96612077","96613015",1,0,0,0,"upper"
"chr9","97051721","97052396",1,0,0,0,"upper"
"chr9","99465049","99465964",1,0,0,0,"upper"
"chr9","101275396","101276193",1,0,0,0,"upper"
"chr9","105415262","105415733",1,0,0,0,"upper"
"chr9","109687617","109687942",1,0,0,0,"upper"
"chr9","110172318","110172953",1,0,0,0,"upper"
"chr9","112097391","112098165",1,0,0,0,"upper"
"chr9","112120186","112120999",1,0,0,0,"upper"
"chr9","114037967","114038741",1,0,0,0,"upper"
"chr9","114370069","114371269",1,0,0,0,"upper"
"chr9","114576756","114577157",1,0,0,0,"upper"
"chr9","115079069","115079572",1,0,0,0,"upper"
"chr9","117411978","117412567",1,0,0,0,"upper"
"chr9","117413330","117413690",1,0,0,0,"upper"
"chr9","117739733","117740464",1,0,0,0,"upper"
"chr9","117744872","117745625",1,0,0,0,"upper"
"chr9","119284191","119284920",1,0,0,0,"upper"
"chr9","120151696","120152855",1,0,0,0,"upper"
"chr9","122113527","122114196",1,0,0,0,"upper"
"chr9","122605624","122606246",1,0,0,0,"upper"
"chr9","122949573","122950054",1,0,0,0,"upper"
"chr9","123374029","123374444",1,0,0,0,"upper"
"chr9","123406537","123408028",1,0,0,0,"upper"
"chr9","124045176","124045872",1,0,0,0,"upper"
"chr9","124503021","124503733",1,0,0,0,"upper"
"chr9","124593188","124594054",1,0,0,0,"upper"
"chr9","125914320","125914765",1,0,0,0,"upper"
"chr9","126615302","126615685",1,0,0,0,"upper"
"chr9","128382857","128383674",1,0,0,0,"upper"
"chr9","128404465","128404910",1,0,0,0,"upper"
"chr9","129126645","129127390",1,0,0,0,"upper"
"chr9","129351794","129352814",1,0,0,0,"upper"
"chr9","129402006","129402828",1,0,0,0,"upper"
"chr9","129428009","129428992",1,0,0,0,"upper"
"chr9","129964559","129965270",1,0,0,0,"upper"
"chr9","130421684","130422263",1,0,0,0,"upper"
"chr9","130535752","130536502",1,0,0,0,"upper"
"chr9","130912903","130913965",1,0,0,0,"upper"
"chr9","130918756","130919586",1,0,0,0,"upper"
"chr9","131912414","131913191",1,0,0,0,"upper"
"chr9","132181777","132182808",1,0,0,0,"upper"
"chr9","132744165","132744481",1,0,0,0,"upper"
"chr9","132833275","132834257",1,0,0,0,"upper"
"chr9","133888616","133889127",1,0,0,0,"upper"
"chr9","135224638","135225666",1,0,0,0,"upper"
"chr9","135331772","135332633",1,0,0,0,"upper"
"chr9","136527817","136528209",1,0,0,0,"upper"
"chr9","136773772","136773996",1,0,0,0,"upper"
"chr10","1608860","1609962",1,0,0,0,"upper"
"chr10","1652126","1652499",1,0,0,0,"upper"
"chr10","3203163","3203563",1,0,0,0,"upper"
"chr10","3331075","3331753",1,0,0,0,"upper"
"chr10","6210968","6212536",1,0,0,0,"upper"
"chr10","7339532","7340097",1,0,0,0,"upper"
"chr10","8921323","8922280",1,0,0,0,"upper"
"chr10","10023455","10023869",1,0,0,0,"upper"
"chr10","10855042","10855710",1,0,0,0,"upper"
"chr10","11337514","11337984",1,0,0,0,"upper"
"chr10","11367038","11367855",1,0,0,0,"upper"
"chr10","12322901","12323588",1,0,0,0,"upper"
"chr10","12777808","12778509",1,0,0,0,"upper"
"chr10","13536532","13537237",1,0,0,0,"upper"
"chr10","13730852","13731372",1,0,0,0,"upper"
"chr10","13910277","13910934",1,0,0,0,"upper"
"chr10","14397058","14397649",1,0,0,0,"upper"
"chr10","14625120","14626299",1,0,0,0,"upper"
"chr10","14696157","14696408",1,0,0,0,"upper"
"chr10","15478540","15479173",1,0,0,0,"upper"
"chr10","23001865","23002235",1,0,0,0,"upper"
"chr10","24856987","24857865",1,0,0,0,"upper"
"chr10","25210259","25210876",1,0,0,0,"upper"
"chr10","25305041","25305725",1,0,0,0,"upper"
"chr10","25766283","25767224",1,0,0,0,"upper"
"chr10","25831010","25831607",1,0,0,0,"upper"
"chr10","26566926","26567694",1,0,0,0,"upper"
"chr10","29066873","29067551",1,0,0,0,"upper"
"chr10","29541518","29542227",1,0,0,0,"upper"
"chr10","31677301","31679362",1,0,0,0,"upper"
"chr10","31773781","31774968",1,0,0,0,"upper"
"chr10","32216850","32217812",1,0,0,0,"upper"
"chr10","32268626","32269170",1,0,0,0,"upper"
"chr10","34374367","34374962",1,0,0,0,"upper"
"chr10","35464703","35465416",1,0,0,0,"upper"
"chr10","64690049","64690914",1,0,0,0,"upper"
"chr10","65033846","65034088",1,0,0,0,"upper"
"chr10","65408317","65408954",1,0,0,0,"upper"
"chr10","66927947","66928629",1,0,0,0,"upper"
"chr10","68153439","68154636",1,0,0,0,"upper"
"chr10","69646180","69646853",1,0,0,0,"upper"
"chr10","71389820","71390898",1,0,0,0,"upper"
"chr10","71414134","71414787",1,0,0,0,"upper"
"chr10","71532086","71532497",1,0,0,0,"upper"
"chr10","74419438","74420072",1,0,0,0,"upper"
"chr10","75450261","75452379",1,0,0,0,"upper"
"chr10","75477600","75478080",1,0,0,0,"upper"
"chr10","75623200","75624139",1,0,0,0,"upper"
"chr10","75765252","75766061",1,0,0,0,"upper"
"chr10","77855355","77855917",1,0,0,0,"upper"
"chr10","78290336","78290786",1,0,0,0,"upper"
"chr10","78357001","78358178",1,0,0,0,"upper"
"chr10","78614255","78614674",1,0,0,0,"upper"
"chr10","78913231","78914247",1,0,0,0,"upper"
"chr10","79114183","79115068",1,0,0,0,"upper"
"chr10","79929243","79929909",1,0,0,0,"upper"
"chr10","83223909","83224653",1,0,0,0,"upper"
"chr10","83908929","83909570",1,0,0,0,"upper"
"chr10","84845654","84846028",1,0,0,0,"upper"
"chr10","85960889","85961465",1,0,0,0,"upper"
"chr10","86232455","86233195",1,0,0,0,"upper"
"chr10","89224694","89225418",1,0,0,0,"upper"
"chr10","91117395","91118319",1,0,0,0,"upper"
"chr10","91864010","91864596",1,0,0,0,"upper"
"chr10","95195862","95196509",1,0,0,0,"upper"
"chr10","97140871","97141253",1,0,0,0,"upper"
"chr10","97179422","97180707",1,0,0,0,"upper"
"chr10","97321816","97322207",1,0,0,0,"upper"
"chr10","97831144","97831922",1,0,0,0,"upper"
"chr10","97888602","97889505",1,0,0,0,"upper"
"chr10","97903315","97904544",1,0,0,0,"upper"
"chr10","100681279","100681640",1,0,0,0,"upper"
"chr10","100710168","100710617",1,0,0,0,"upper"
"chr10","100791280","100792007",1,0,0,0,"upper"
"chr10","101285686","101286107",1,0,0,0,"upper"
"chr10","101451319","101452846",1,0,0,0,"upper"
"chr10","104498347","104499308",1,0,0,0,"upper"
"chr10","104638884","104639137",1,0,0,0,"upper"
"chr10","104707609","104708547",1,0,0,0,"upper"
"chr10","105192599","105193524",1,0,0,0,"upper"
"chr10","106513161","106514288",1,0,0,0,"upper"
"chr10","106770851","106771524",1,0,0,0,"upper"
"chr10","106793576","106794205",1,0,0,0,"upper"
"chr10","109456499","109457564",1,0,0,0,"upper"
"chr10","111037864","111038166",1,0,0,0,"upper"
"chr10","111886823","111887946",1,0,0,0,"upper"
"chr10","112803858","112804527",1,0,0,0,"upper"
"chr10","112811660","112812619",1,0,0,0,"upper"
"chr10","112817934","112818437",1,0,0,0,"upper"
"chr10","116627391","116627870",1,0,0,0,"upper"
"chr10","116978910","116979270",1,0,0,0,"upper"
"chr10","117057130","117057804",1,0,0,0,"upper"
"chr10","117133921","117134898",1,0,0,0,"upper"
"chr10","117165770","117166346",1,0,0,0,"upper"
"chr10","117552838","117553039",1,0,0,0,"upper"
"chr10","118592994","118593399",1,0,0,0,"upper"
"chr10","120005529","120006339",1,0,0,0,"upper"
"chr10","120127646","120128528",1,0,0,0,"upper"
"chr10","120538023","120538796",1,0,0,0,"upper"
"chr10","121436957","121437516",1,0,0,0,"upper"
"chr10","121437588","121437950",1,0,0,0,"upper"
"chr10","121450137","121450816",1,0,0,0,"upper"
"chr10","121580041","121580650",1,0,0,0,"upper"
"chr10","122368442","122369172",1,0,0,0,"upper"
"chr10","122995036","122995450",1,0,0,0,"upper"
"chr10","123751694","123752859",1,0,0,0,"upper"
"chr10","124020463","124022001",1,0,0,0,"upper"
"chr10","124643144","124643876",1,0,0,0,"upper"
"chr10","125531053","125531961",1,0,0,0,"upper"
"chr10","126735043","126735415",1,0,0,0,"upper"
"chr10","127034724","127035387",1,0,0,0,"upper"
"chr10","127823618","127824134",1,0,0,0,"upper"
"chr10","128541159","128541790",1,0,0,0,"upper"
"chr10","128867169","128867531",1,0,0,0,"upper"
"chr10","131048710","131049518",1,0,0,0,"upper"
"chr10","131126406","131126836",1,0,0,0,"upper"
"chr10","131226415","131227190",1,0,0,0,"upper"
"chr10","131318885","131319204",1,0,0,0,"upper"
"chr10","131708446","131708976",1,0,0,0,"upper"
"chr10","131749638","131750122",1,0,0,0,"upper"
"chr10","132713742","132714666",1,0,0,0,"upper"
"chr10","132735870","132736502",1,0,0,0,"upper"
"chr10","133030765","133031240",1,0,0,0,"upper"
"chr11","890697","891671",1,0,0,0,"upper"
"chr11","7692378","7692745",1,0,0,0,"upper"
"chr11","8242486","8243302",1,0,0,0,"upper"
"chr11","8329658","8330472",1,0,0,0,"upper"
"chr11","10243982","10244564",1,0,0,0,"upper"
"chr11","11722366","11722984",1,0,0,0,"upper"
"chr11","12863094","12864357",1,0,0,0,"upper"
"chr11","15843274","15843946",1,0,0,0,"upper"
"chr11","17720833","17721122",1,0,0,0,"upper"
"chr11","19382080","19382605",1,0,0,0,"upper"
"chr11","20163337","20164231",1,0,0,0,"upper"
"chr11","20536375","20536702",1,0,0,0,"upper"
"chr11","21750118","21750821",1,0,0,0,"upper"
"chr11","24070316","24071218",1,0,0,0,"upper"
"chr11","24513842","24514541",1,0,0,0,"upper"
"chr11","29756733","29757272",1,0,0,0,"upper"
"chr11","31798689","31799027",1,0,0,0,"upper"
"chr11","31888744","31889170",1,0,0,0,"upper"
"chr11","35682413","35683208",1,0,0,0,"upper"
"chr11","35747648","35748267",1,0,0,0,"upper"
"chr11","36205543","36205998",1,0,0,0,"upper"
"chr11","37589260","37589961",1,0,0,0,"upper"
"chr11","39570393","39570885",1,0,0,0,"upper"
"chr11","41247558","41248099",1,0,0,0,"upper"
"chr11","41256052","41256582",1,0,0,0,"upper"
"chr11","41497981","41498385",1,0,0,0,"upper"
"chr11","42066084","42066547",1,0,0,0,"upper"
"chr11","44710937","44712603",1,0,0,0,"upper"
"chr11","44786032","44786538",1,0,0,0,"upper"
"chr11","44877394","44878611",1,0,0,0,"upper"
"chr11","45386851","45387343",1,0,0,0,"upper"
"chr11","45578234","45578891",1,0,0,0,"upper"
"chr11","45586335","45587120",1,0,0,0,"upper"
"chr11","45592506","45593277",1,0,0,0,"upper"
"chr11","45661443","45661802",1,0,0,0,"upper"
"chr11","46330464","46330748",1,0,0,0,"upper"
"chr11","48017900","48019579",1,0,0,0,"upper"
"chr11","61567243","61567898",1,0,0,0,"upper"
"chr11","64021600","64021958",1,0,0,0,"upper"
"chr11","64040999","64041342",1,0,0,0,"upper"
"chr11","64077872","64078683",1,0,0,0,"upper"
"chr11","64131719","64132980",1,0,0,0,"upper"
"chr11","64715575","64716177",1,0,0,0,"upper"
"chr11","64725535","64725821",1,0,0,0,"upper"
"chr11","64731515","64732233",1,0,0,0,"upper"
"chr11","66280356","66280978",1,0,0,0,"upper"
"chr11","70174460","70175343",1,0,0,0,"upper"
"chr11","70522349","70523300",1,0,0,0,"upper"
"chr11","70532198","70533187",1,0,0,0,"upper"
"chr11","70824689","70825026",1,0,0,0,"upper"
"chr11","70913670","70914299",1,0,0,0,"upper"
"chr11","75433069","75433583",1,0,0,0,"upper"
"chr11","76807053","76807761",1,0,0,0,"upper"
"chr11","77628774","77629091",1,0,0,0,"upper"
"chr11","78099640","78100017",1,0,0,0,"upper"
"chr11","79112927","79113810",1,0,0,0,"upper"
"chr11","81647867","81648527",1,0,0,0,"upper"
"chr11","83305987","83307029",1,0,0,0,"upper"
"chr11","83673837","83675123",1,0,0,0,"upper"
"chr11","83970374","83971670",1,0,0,0,"upper"
"chr11","84102875","84103694",1,0,0,0,"upper"
"chr11","87733044","87733485",1,0,0,0,"upper"
"chr11","88620508","88621198",1,0,0,0,"upper"
"chr11","92384584","92385118",1,0,0,0,"upper"
"chr11","92545716","92546391",1,0,0,0,"upper"
"chr11","92907319","92908560",1,0,0,0,"upper"
"chr11","94302608","94303510",1,0,0,0,"upper"
"chr11","97764551","97765186",1,0,0,0,"upper"
"chr11","99148239","99148872",1,0,0,0,"upper"
"chr11","99475062","99475598",1,0,0,0,"upper"
"chr11","106169730","106170607",1,0,0,0,"upper"
"chr11","106479644","106480230",1,0,0,0,"upper"
"chr11","107268737","107269409",1,0,0,0,"upper"
"chr11","107593888","107594252",1,0,0,0,"upper"
"chr11","107951113","107951887",1,0,0,0,"upper"
"chr11","111823100","111824084",1,0,0,0,"upper"
"chr11","112513911","112514800",1,0,0,0,"upper"
"chr11","112523209","112523930",1,0,0,0,"upper"
"chr11","112777172","112777821",1,0,0,0,"upper"
"chr11","112864522","112865043",1,0,0,0,"upper"
"chr11","113147097","113147945",1,0,0,0,"upper"
"chr11","113172421","113173538",1,0,0,0,"upper"
"chr11","113444434","113445059",1,0,0,0,"upper"
"chr11","113828107","113828592",1,0,0,0,"upper"
"chr11","115409693","115410209",1,0,0,0,"upper"
"chr11","116224733","116225631",1,0,0,0,"upper"
"chr11","116357816","116358528",1,0,0,0,"upper"
"chr11","116453357","116453646",1,0,0,0,"upper"
"chr11","116461700","116462264",1,0,0,0,"upper"
"chr11","116539798","116540242",1,0,0,0,"upper"
"chr11","116578982","116579291",1,0,0,0,"upper"
"chr11","116640628","116641853",1,0,0,0,"upper"
"chr11","116687507","116688346",1,0,0,0,"upper"
"chr11","117492413","117493166",1,0,0,0,"upper"
"chr11","117512211","117513254",1,0,0,0,"upper"
"chr11","117527888","117528661",1,0,0,0,"upper"
"chr11","117663792","117664326",1,0,0,0,"upper"
"chr11","119515655","119516510",1,0,0,0,"upper"
"chr11","119907891","119908645",1,0,0,0,"upper"
"chr11","119975485","119976282",1,0,0,0,"upper"
"chr11","120597233","120598179",1,0,0,0,"upper"
"chr11","121559578","121560142",1,0,0,0,"upper"
"chr11","121802515","121802820",1,0,0,0,"upper"
"chr11","122951162","122952002",1,0,0,0,"upper"
"chr11","123168802","123169498",1,0,0,0,"upper"
"chr11","124120924","124121250",1,0,0,0,"upper"
"chr11","125141586","125142102",1,0,0,0,"upper"
"chr11","125262802","125263982",1,0,0,0,"upper"
"chr11","125348779","125349079",1,0,0,0,"upper"
"chr11","125399060","125399866",1,0,0,0,"upper"
"chr11","125509117","125509428",1,0,0,0,"upper"
"chr11","126041275","126041606",1,0,0,0,"upper"
"chr11","126146301","126147505",1,0,0,0,"upper"
"chr11","126442850","126443714",1,0,0,0,"upper"
"chr11","126607346","126608066",1,0,0,0,"upper"
"chr11","127412728","127413593",1,0,0,0,"upper"
"chr11","131022735","131023359",1,0,0,0,"upper"
"chr11","131089744","131090370",1,0,0,0,"upper"
"chr11","131447336","131448183",1,0,0,0,"upper"
"chr11","131467952","131468497",1,0,0,0,"upper"
"chr11","131592708","131593479",1,0,0,0,"upper"
"chr11","131687940","131688806",1,0,0,0,"upper"
"chr11","132691495","132692536",1,0,0,0,"upper"
"chr11","132909947","132910690",1,0,0,0,"upper"
"chr11","132982757","132983924",1,0,0,0,"upper"
"chr11","132993849","132994514",1,0,0,0,"upper"
"chr11","133235427","133235734",1,0,0,0,"upper"
"chr11","133747132","133747834",1,0,0,0,"upper"
"chr11","134390855","134391589",1,0,0,0,"upper"
"chr11","134459472","134460495",1,0,0,0,"upper"
"chr11","134685741","134686391",1,0,0,0,"upper"
"chr11","134800820","134801238",1,0,0,0,"upper"
"chr12","968358","969101",1,0,0,0,"upper"
"chr12","1054432","1054773",1,0,0,0,"upper"
"chr12","1277765","1278334",1,0,0,0,"upper"
"chr12","1367226","1367941",1,0,0,0,"upper"
"chr12","1380027","1380603",1,0,0,0,"upper"
"chr12","2376676","2377487",1,0,0,0,"upper"
"chr12","2845959","2846818",1,0,0,0,"upper"
"chr12","3492201","3492609",1,0,0,0,"upper"
"chr12","3579468","3580609",1,0,0,0,"upper"
"chr12","3614782","3615304",1,0,0,0,"upper"
"chr12","3881060","3881915",1,0,0,0,"upper"
"chr12","3882430","3882797",1,0,0,0,"upper"
"chr12","3920703","3921491",1,0,0,0,"upper"
"chr12","4046197","4046862",1,0,0,0,"upper"
"chr12","4133858","4134372",1,0,0,0,"upper"
"chr12","4293657","4294545",1,0,0,0,"upper"
"chr12","4300942","4301335",1,0,0,0,"upper"
"chr12","4686533","4687262",1,0,0,0,"upper"
"chr12","6084167","6084960",1,0,0,0,"upper"
"chr12","7758402","7759104",1,0,0,0,"upper"
"chr12","13534170","13535241",1,0,0,0,"upper"
"chr12","13744534","13744993",1,0,0,0,"upper"
"chr12","13851799","13852335",1,0,0,0,"upper"
"chr12","13941527","13942078",1,0,0,0,"upper"
"chr12","20212545","20213462",1,0,0,0,"upper"
"chr12","23722587","23723228",1,0,0,0,"upper"
"chr12","24014766","24016068",1,0,0,0,"upper"
"chr12","24550500","24552049",1,0,0,0,"upper"
"chr12","29709562","29710526",1,0,0,0,"upper"
"chr12","32210845","32211409",1,0,0,0,"upper"
"chr12","32211495","32211918",1,0,0,0,"upper"
"chr12","32502796","32502962",1,0,0,0,"upper"
"chr12","32820235","32820912",1,0,0,0,"upper"
"chr12","39392026","39392842",1,0,0,0,"upper"
"chr12","39451968","39452656",1,0,0,0,"upper"
"chr12","40980228","40981044",1,0,0,0,"upper"
"chr12","41626931","41628407",1,0,0,0,"upper"
"chr12","41919891","41921102",1,0,0,0,"upper"
"chr12","42757680","42758107",1,0,0,0,"upper"
"chr12","45418535","45419333",1,0,0,0,"upper"
"chr12","46238750","46239526",1,0,0,0,"upper"
"chr12","49279393","49280243",1,0,0,0,"upper"
"chr12","52014724","52015204",1,0,0,0,"upper"
"chr12","53748077","53748393",1,0,0,0,"upper"
"chr12","53757149","53757469",1,0,0,0,"upper"
"chr12","54565811","54566710",1,0,0,0,"upper"
"chr12","57207676","57208226",1,0,0,0,"upper"
"chr12","57735472","57735798",1,0,0,0,"upper"
"chr12","59322242","59323277",1,0,0,0,"upper"
"chr12","66915228","66916010",1,0,0,0,"upper"
"chr12","67035117","67035857",1,0,0,0,"upper"
"chr12","69683990","69684934",1,0,0,0,"upper"
"chr12","69701825","69702328",1,0,0,0,"upper"
"chr12","71947545","71948177",1,0,0,0,"upper"
"chr12","78531513","78532568",1,0,0,0,"upper"
"chr12","79547918","79548280",1,0,0,0,"upper"
"chr12","80846865","80847485",1,0,0,0,"upper"
"chr12","81253039","81253978",1,0,0,0,"upper"
"chr12","82870749","82871758",1,0,0,0,"upper"
"chr12","86194627","86195299",1,0,0,0,"upper"
"chr12","89059779","89060558",1,0,0,0,"upper"
"chr12","89098180","89099335",1,0,0,0,"upper"
"chr12","91743358","91744519",1,0,0,0,"upper"
"chr12","91861422","91862251",1,0,0,0,"upper"
"chr12","94726245","94727067",1,0,0,0,"upper"
"chr12","97336909","97337601",1,0,0,0,"upper"
"chr12","99122422","99123023",1,0,0,0,"upper"
"chr12","99259345","99260029",1,0,0,0,"upper"
"chr12","102961125","102961818",1,0,0,0,"upper"
"chr12","103324450","103325413",1,0,0,0,"upper"
"chr12","103571110","103571838",1,0,0,0,"upper"
"chr12","106493363","106494050",1,0,0,0,"upper"
"chr12","106586797","106587325",1,0,0,0,"upper"
"chr12","107645600","107646799",1,0,0,0,"upper"
"chr12","107775286","107775767",1,0,0,0,"upper"
"chr12","108399461","108400737",1,0,0,0,"upper"
"chr12","108801710","108802631",1,0,0,0,"upper"
"chr12","109330215","109331930",1,0,0,0,"upper"
"chr12","109555865","109556487",1,0,0,0,"upper"
"chr12","109606279","109607111",1,0,0,0,"upper"
"chr12","109622021","109622468",1,0,0,0,"upper"
"chr12","109637241","109638069",1,0,0,0,"upper"
"chr12","109678585","109679122",1,0,0,0,"upper"
"chr12","111068252","111068802",1,0,0,0,"upper"
"chr12","111287021","111288009",1,0,0,0,"upper"
"chr12","112543659","112544328",1,0,0,0,"upper"
"chr12","113536919","113537494",1,0,0,0,"upper"
"chr12","116693091","116693852",1,0,0,0,"upper"
"chr12","117564894","117565254",1,0,0,0,"upper"
"chr12","119288548","119289179",1,0,0,0,"upper"
"chr12","122909722","122910550",1,0,0,0,"upper"
"chr12","124530991","124531696",1,0,0,0,"upper"
"chr12","124705692","124706261",1,0,0,0,"upper"
"chr12","125528136","125528739",1,0,0,0,"upper"
"chr12","125889595","125890258",1,0,0,0,"upper"
"chr12","126348784","126349201",1,0,0,0,"upper"
"chr12","126355427","126355721",1,0,0,0,"upper"
"chr12","126397160","126398204",1,0,0,0,"upper"
"chr12","127455475","127456207",1,0,0,0,"upper"
"chr12","127528340","127529007",1,0,0,0,"upper"
"chr12","127606424","127607103",1,0,0,0,"upper"
"chr12","129949705","129950199",1,0,0,0,"upper"
"chr12","130713979","130714641",1,0,0,0,"upper"
"chr12","131141494","131141971",1,0,0,0,"upper"
"chr12","131388248","131388999",1,0,0,0,"upper"
"chr12","131621391","131622157",1,0,0,0,"upper"
"chr12","132428923","132430020",1,0,0,0,"upper"
"chr12","132546653","132547099",1,0,0,0,"upper"
"chr12","132582599","132584006",1,0,0,0,"upper"
"chr12","132807300","132807755",1,0,0,0,"upper"
"chr13","20414678","20415303",1,0,0,0,"upper"
"chr13","22064936","22065976",1,0,0,0,"upper"
"chr13","22405569","22405747",1,0,0,0,"upper"
"chr13","25022019","25022610",1,0,0,0,"upper"
"chr13","25136944","25137217",1,0,0,0,"upper"
"chr13","25165684","25165999",1,0,0,0,"upper"
"chr13","26740618","26741328",1,0,0,0,"upper"
"chr13","27797256","27797461",1,0,0,0,"upper"
"chr13","27977957","27978429",1,0,0,0,"upper"
"chr13","27978486","27978646",1,0,0,0,"upper"
"chr13","29884613","29885408",1,0,0,0,"upper"
"chr13","33123044","33124035",1,0,0,0,"upper"
"chr13","33918619","33919586",1,0,0,0,"upper"
"chr13","38660933","38661724",1,0,0,0,"upper"
"chr13","39712763","39713451",1,0,0,0,"upper"
"chr13","40172809","40173711",1,0,0,0,"upper"
"chr13","40260955","40261512",1,0,0,0,"upper"
"chr13","42610449","42611397",1,0,0,0,"upper"
"chr13","43266929","43267464",1,0,0,0,"upper"
"chr13","51101653","51102449",1,0,0,0,"upper"
"chr13","51158557","51159473",1,0,0,0,"upper"
"chr13","52846181","52846543",1,0,0,0,"upper"
"chr13","52969370","52969752",1,0,0,0,"upper"
"chr13","53143987","53145192",1,0,0,0,"upper"
"chr13","54945890","54946377",1,0,0,0,"upper"
"chr13","59423415","59423905",1,0,0,0,"upper"
"chr13","70065327","70066445",1,0,0,0,"upper"
"chr13","70237940","70238357",1,0,0,0,"upper"
"chr13","71241935","71242732",1,0,0,0,"upper"
"chr13","77574087","77574810",1,0,0,0,"upper"
"chr13","77620134","77620726",1,0,0,0,"upper"
"chr13","78723264","78724171",1,0,0,0,"upper"
"chr13","84237052","84237710",1,0,0,0,"upper"
"chr13","91563864","91564764",1,0,0,0,"upper"
"chr13","93243864","93244857",1,0,0,0,"upper"
"chr13","94825515","94826139",1,0,0,0,"upper"
"chr13","98273963","98274483",1,0,0,0,"upper"
"chr13","98285276","98286060",1,0,0,0,"upper"
"chr13","99797504","99798243",1,0,0,0,"upper"
"chr13","99895941","99896608",1,0,0,0,"upper"
"chr13","100521790","100522258",1,0,0,0,"upper"
"chr13","100630414","100631017",1,0,0,0,"upper"
"chr13","100657641","100658489",1,0,0,0,"upper"
"chr13","100810977","100812451",1,0,0,0,"upper"
"chr13","101016662","101017499",1,0,0,0,"upper"
"chr13","101918453","101918699",1,0,0,0,"upper"
"chr13","103833160","103833823",1,0,0,0,"upper"
"chr13","104794643","104795080",1,0,0,0,"upper"
"chr13","106246332","106247497",1,0,0,0,"upper"
"chr13","109126775","109127680",1,0,0,0,"upper"
